id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
262,WPRDC,growpghgardens201712_readin.xlsx,734,Grow PGH Garden,Penn Hills Community Garden,1162 Jefferson Road,Penn Hills,PA,15235,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/penn-hills-community-garden,40.447638,-79.798817,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
263,WPRDC,growpghgardens201712_readin.xlsx,735,Grow PGH Garden,Stanton Heights Allegheny Cemetery Community Garden,Stanton Avenue,Pittsburgh,PA,15201,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/stanton-heights-allegheny-cemetery-community-garden,40.473711,-79.961237,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
264,WPRDC,growpghgardens201712_readin.xlsx,736,Grow PGH Garden,The Harry Orlando Memorial Community Garden,2205 5th Avenue,Pittsburgh,PA,15219,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/the-harry-orlando-memorial-community-garden,40.438247,-79.973943,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
265,WPRDC,growpghgardens201712_readin.xlsx,738,Grow PGH Garden,The Octopus Garden,133 S. Aiken Avenue,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/the-octopus-garden,40.463591,-79.936771,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
266,WPRDC,growpghgardens201712_readin.xlsx,739,Grow PGH Garden,Tustin Street Community Garden,2021 Tustin Street,Pittsburgh,PA,15219,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/tustin-street-community-garden,40.436569,-79.977099,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
267,USDA,PA.xlsx,NA,NA,CoGo's 1322,510 Station Street,BRIDGEVILLE,PA,15017,ALLEGHENY,NA,NA,NA,40.357666,-80.110374,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
268,USDA,PA.xlsx,NA,NA,Market Fresh Meats,5 Crafton Sq,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.435497,-80.065086,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
269,USDA,PA.xlsx,NA,NA,L E Corner Store,601 Lincoln Ave,East Liberty,PA,15206,ALLEGHENY,NA,NA,NA,40.461674,-79.90786,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
270,USDA,PA.xlsx,NA,NA,Aldi 53,5159 Library Rd,Bethel Park,PA,15102,ALLEGHENY,NA,NA,NA,40.33485,-80.024025,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
271,USDA,PA.xlsx,NA,NA,Isaly's 7020,537 E Ohio St,Pittsburgh,PA,15212,ALLEGHENY,NA,NA,NA,40.453705,-79.999367,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
272,USDA,PA.xlsx,NA,NA,RITE AID 4682,100 William Marks Way,Munhall,PA,15120,ALLEGHENY,NA,NA,NA,40.409134,-79.901901,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
273,USDA,PA.xlsx,NA,NA,RITE AID 0272,209 Atwood St,Pittsburgh,PA,15213,ALLEGHENY,NA,NA,NA,40.440754,-79.957176,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
274,USDA,PA.xlsx,NA,NA,Rite Aid 1094,3210 Banksville Rd,Pittsburgh,PA,15216,ALLEGHENY,NA,NA,NA,40.399281,-80.044708,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
275,USDA,PA.xlsx,NA,NA,RITE AID 4783,5100 Library Rd,Bethel Park,PA,15102,ALLEGHENY,NA,NA,NA,40.338581,-80.026169,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
276,USDA,PA.xlsx,NA,NA,Rite Aid 4965,201 Grace St,Pittsburgh,PA,15211,ALLEGHENY,NA,NA,NA,40.430813,-80.010735,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
277,USDA,PA.xlsx,NA,NA,RITE AID 0273,2300 Jane St,Pittsburgh,PA,15203,ALLEGHENY,NA,NA,NA,40.426464,-79.973183,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
278,USDA,PA.xlsx,NA,NA,RITE AID 0268,5504 Walnut St,Pittsburgh,PA,15232,ALLEGHENY,NA,NA,NA,40.45118,-79.933617,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
279,USDA,PA.xlsx,NA,NA,RITE AID 274,1700 Murray Ave,Pittsburgh,PA,15217,ALLEGHENY,NA,NA,NA,40.438061,-79.92305,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
280,USDA,PA.xlsx,NA,NA,Rite Aid 1944,900 Mt Royal Blvd,Pittsburgh,PA,15223,ALLEGHENY,NA,NA,NA,40.515926,-79.959068,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
281,USDA,PA.xlsx,NA,NA,RITE AID 1370,725 Lysle Blvd,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.3522,-79.857765,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
282,USDA,PA.xlsx,NA,NA,Rite Aid 10949,5410 Keeport Dr,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.338249,-79.979202,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
283,USDA,PA.xlsx,NA,NA,Ying Mart Inc T/A Uni-Mart,1926 Brownsville Rd,Pittsburgh,PA,15210,ALLEGHENY,NA,NA,NA,40.395294,-79.986877,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
284,USDA,PA.xlsx,NA,NA,Uni-Mart,1181 Romine Ave,McKeesport,PA,15133,ALLEGHENY,NA,NA,NA,40.342293,-79.87133,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
285,USDA,PA.xlsx,NA,NA,CVS Pharmacy 4103,355 LINCOLN AVE,PITTSBURGH,PA,15202,ALLEGHENY,NA,NA,NA,40.493916,-80.052246,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
286,USDA,PA.xlsx,NA,NA,Walgreens 1034,112 W Steuben St,Crafton,PA,15205,ALLEGHENY,NA,NA,NA,40.438969,-80.072548,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
287,USDA,PA.xlsx,NA,NA,Rite Aid 10942,410 Cooke Ln,Pittsburgh,PA,15234,ALLEGHENY,NA,NA,NA,40.370369,-80.032204,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
288,USDA,PA.xlsx,NA,NA,Uni-Mart,852 5th Ave,Coraopolis,PA,15108,ALLEGHENY,NA,NA,NA,40.518505,-80.16713,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
289,USDA,PA.xlsx,NA,NA,Rite Aid 10956,1121 Bower Hill Rd,Pittsburgh,PA,15243,ALLEGHENY,NA,NA,NA,40.375484,-80.069183,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
290,USDA,PA.xlsx,NA,NA,A & M MARKET,5224 Penn Ave,Pittsburgh,PA,15224,ALLEGHENY,NA,NA,NA,40.464508,-79.93898,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
291,USDA,PA.xlsx,NA,NA,ROCHESTER ROAD SHOP AND SAVE,84 Rochester Rd,Pittsburgh,PA,15229,ALLEGHENY,NA,NA,NA,40.521076,-80.026154,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
292,USDA,PA.xlsx,NA,NA,Dollar General #8549,425 Perry Hwy,West View,PA,15229,ALLEGHENY,NA,NA,NA,40.519135,-80.03228,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
293,USDA,PA.xlsx,NA,NA,"Super Stop Convenience Store, Inc.",430 Kenmawr Ave,Rankin,PA,15104,ALLEGHENY,NA,NA,NA,40.41177,-79.876472,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
294,USDA,PA.xlsx,NA,NA,Getgo 3487,801 Mount Royal Blvd,Pittsburgh,PA,15223,ALLEGHENY,NA,NA,NA,40.514282,-79.959183,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
295,USDA,PA.xlsx,NA,NA,Getgo 3488,5603 Babcock Blvd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.54697,-80.028976,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
296,USDA,PA.xlsx,NA,NA,Get Go 3476,800 Allegheny River Blvd,Verona,PA,15147,ALLEGHENY,NA,NA,NA,40.506878,-79.842865,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
297,USDA,PA.xlsx,NA,NA,Getgo 3616,3601 Saw Mill Run Blvd,Pittsburgh,PA,15227,ALLEGHENY,NA,NA,NA,40.372643,-79.981911,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
298,USDA,PA.xlsx,NA,NA,Target Store 1253,360 E WATERFORD DR,Homestead,PA,15120,ALLEGHENY,NA,NA,NA,40.403133,-79.906471,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
299,USDA,PA.xlsx,NA,NA,Target Store 1217,600 Chauvet Dr,Pittsburgh,PA,15275,ALLEGHENY,NA,NA,NA,40.447014,-80.182732,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
300,USDA,PA.xlsx,NA,NA,Target Store 1218,9805 MCKNIGHT RD 2,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.585663,-80.036606,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
301,USDA,PA.xlsx,NA,NA,Target Store 1219,4004 Monroeville Blvd,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.435696,-79.770859,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
302,USDA,PA.xlsx,NA,NA,Dollar General 10203,315 Cochran Rd,Pittsburgh,PA,15228,ALLEGHENY,NA,NA,NA,40.381538,-80.052536,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
303,USDA,PA.xlsx,NA,NA,Dollar General #8103,75 Noble Ave,Crafton,PA,15205,ALLEGHENY,NA,NA,NA,40.433815,-80.066353,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
304,USDA,PA.xlsx,NA,NA,Dollar General 2643,500 Pine Hollow Rd. A,McKees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.469936,-80.076576,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
305,USDA,PA.xlsx,NA,NA,KUHN'S MARKET,745 W. Ingomar Road,Ingomar,PA,15127,ALLEGHENY,NA,NA,NA,40.581478,-80.055283,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
306,USDA,PA.xlsx,NA,NA,Dollar General 10277,1695 McFarland Rd,Pittsburgh,PA,15216,ALLEGHENY,NA,NA,NA,40.395996,-80.046486,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
307,USDA,PA.xlsx,NA,NA,RITE AID 1589,6375 Library Rd,South Park,PA,15129,ALLEGHENY,NA,NA,NA,40.289986,-80.027809,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
308,USDA,PA.xlsx,NA,NA,RITE AID 3571,103 W Allegheny Rd,Imperial,PA,15126,ALLEGHENY,NA,NA,NA,40.441845,-80.239136,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
309,USDA,PA.xlsx,NA,NA,LA GROCERY WEST INDIAN AMERICAN,511 Larimer Ave,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.465477,-79.914131,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
310,USDA,PA.xlsx,NA,NA,RITE AID 1925,210 9th St,Glassport,PA,15045,ALLEGHENY,NA,NA,NA,40.320995,-79.892296,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
311,USDA,PA.xlsx,NA,NA,RITE AID 2482,300 Market St,Elizabeth,PA,15037,ALLEGHENY,NA,NA,NA,40.272511,-79.88633,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
312,USDA,PA.xlsx,NA,NA,DOLLAR TREE 142,1759 S Braddock Ave,Pittsburgh,PA,15218,ALLEGHENY,NA,NA,NA,40.424519,-79.887764,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
313,USDA,PA.xlsx,NA,NA,DOLLAR TREE 258,12 Federal Dr,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.464207,-79.82666,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
314,USDA,PA.xlsx,NA,NA,Getgo 3128,5381 Library Rd,Bethel Park,PA,15102,ALLEGHENY,NA,NA,NA,40.327724,-80.024467,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
315,USDA,PA.xlsx,NA,NA,DOLLAR TREE 2103,1030 W View Park Dr,Pittsburgh,PA,15229,ALLEGHENY,NA,NA,NA,40.517517,-80.037987,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
316,USDA,PA.xlsx,NA,NA,DOLLAR EAGLE DISCOUNTS,1552 Beechview Ave,Pittsburgh,PA,15216,ALLEGHENY,NA,NA,NA,40.411846,-80.024895,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
317,USDA,PA.xlsx,NA,NA,CVS PHARMACY 7611,4849 William Flynn Hwy,Allison Park,PA,15101,ALLEGHENY,NA,NA,NA,40.599445,-79.947502,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
318,USDA,PA.xlsx,NA,NA,CVS PHARMACY INC 3999,401 Chestnut St,Carnegie,PA,15106,ALLEGHENY,NA,NA,NA,40.41008,-80.082382,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
319,USDA,PA.xlsx,NA,NA,CVS PHARMACY INC 4002,70 W Steuben St,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.438564,-80.07032,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
320,USDA,PA.xlsx,NA,NA,WALGREENS 09345,10707 Frankstown Rd,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.460594,-79.84214,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
321,USDA,PA.xlsx,NA,NA,Sheetz 379,9002 University Blvd,Moon Township,PA,15108,ALLEGHENY,NA,NA,NA,40.503254,-80.222305,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
322,USDA,PA.xlsx,NA,NA,CASTLE SHANNON SHOP N SAVE,799 Castle Shannon Blvd,Pittsburgh,PA,15234,ALLEGHENY,NA,NA,NA,40.368637,-80.028931,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
323,USDA,PA.xlsx,NA,NA,IMPERIAL SHOP N SAVE,600 Market Place Dr,Oakdale,PA,15071,ALLEGHENY,NA,NA,NA,40.440285,-80.239944,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
324,USDA,PA.xlsx,NA,NA,Walmart 3838,2010 Village Center Dr,Tarentum,PA,15084,ALLEGHENY,NA,NA,NA,40.562939,-79.803284,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
325,USDA,PA.xlsx,NA,NA,KUHNS MARKET,4801 McKnight Rd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.528229,-80.007042,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
326,USDA,PA.xlsx,NA,NA,Kiev International Food,4223 Murray Ave,Pittsburgh,PA,15217,ALLEGHENY,NA,NA,NA,40.422482,-79.928818,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
327,USDA,PA.xlsx,NA,NA,Century Square Shop N Save,2381 Mountain View Dr,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.346218,-79.943558,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
328,USDA,PA.xlsx,NA,NA,Dollar Tree 0203,1155 Washington Pike Ste 49,Bridgeville,PA,15017,ALLEGHENY,NA,NA,NA,40.368584,-80.102608,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
329,USDA,PA.xlsx,NA,NA,DOLLAR TREE 1275,110 Walmart Dr,N Versailles,PA,15137,ALLEGHENY,NA,NA,NA,40.385948,-79.822449,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
330,USDA,PA.xlsx,NA,NA,GLENSHAW SHOP N SAVE,917 Butler St,Pittsburgh,PA,15223,ALLEGHENY,NA,NA,NA,40.511703,-79.948013,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
331,USDA,PA.xlsx,NA,NA,Sheetz 376,1000 Clairton Blvd,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.320313,-79.941917,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
332,USDA,PA.xlsx,NA,NA,Noblestown Rd. Shop N Save,2103 Noblestown Rd,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.432098,-80.052467,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
333,USDA,PA.xlsx,NA,NA,SALIMS MIDDLE EASTERN FOODS,4705 Centre Ave,Pittsburgh,PA,15213,ALLEGHENY,NA,NA,NA,40.452717,-79.949356,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
334,USDA,PA.xlsx,NA,NA,TARGET STORES 2077,288 Mt Nebo Pointe Rd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.535103,-80.067467,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
335,USDA,PA.xlsx,NA,NA,Mish Farms Meat Market Inc.,80 Oak Rd,Gibsonia,PA,15044,ALLEGHENY,NA,NA,NA,40.622093,-79.900826,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
336,USDA,PA.xlsx,NA,NA,Heidelberg Shop N Save,2100 Washington Pike,Carnegie,PA,15106,ALLEGHENY,NA,NA,NA,40.386105,-80.092674,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
337,USDA,PA.xlsx,NA,NA,New Youngs Oriental Market,5813 Forward Ave,Pittsburgh,PA,15217,ALLEGHENY,NA,NA,NA,40.429745,-79.923035,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
338,USDA,PA.xlsx,NA,NA,HAPPY MINI MART,512 E Pittsburgh McKeesport Blvd,N Versailles,PA,15137,ALLEGHENY,NA,NA,NA,40.36937,-79.830437,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
339,USDA,PA.xlsx,NA,NA,European Mkt and Grill,4140 Saw Mill Run Blvd,Pittsburgh,PA,15227,ALLEGHENY,NA,NA,NA,40.366405,-79.984512,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
340,USDA,PA.xlsx,NA,NA,Getgo 3106,408 Penn Ave,Wilkinsburg,PA,15221,ALLEGHENY,NA,NA,NA,40.44521,-79.889519,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
341,USDA,PA.xlsx,NA,NA,CVS PHARMACY INC 4369,4610 Centre Ave,Pittsburgh,PA,15213,ALLEGHENY,NA,NA,NA,40.451984,-79.951614,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
342,USDA,PA.xlsx,NA,NA,Dollar General 10426,995 Greensburg Pike,E Pittsburgh,PA,15112,ALLEGHENY,NA,NA,NA,40.416763,-79.839432,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
343,USDA,PA.xlsx,NA,NA,CoGo's 811,314 Scenery Dr,Elizabeth,PA,15037,ALLEGHENY,NA,NA,NA,40.277592,-79.837364,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
344,USDA,PA.xlsx,NA,NA,CoGo's 820,2880 Brownsville Rd,South Park,PA,15129,ALLEGHENY,NA,NA,NA,40.289303,-79.996994,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
345,USDA,PA.xlsx,NA,NA,CoGo's 329,1050 Brinton Rd,Pittsburgh,PA,15221,ALLEGHENY,NA,NA,NA,40.426346,-79.871681,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
346,USDA,PA.xlsx,NA,NA,WALGREENS 09674,133 W 8th Ave,Homestead,PA,15120,ALLEGHENY,NA,NA,NA,40.405575,-79.912804,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
347,USDA,PA.xlsx,NA,NA,WALGREENS 09281,5956 Penn Cir S Ste 1,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.459324,-79.926811,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
348,USDA,PA.xlsx,NA,NA,R&M VARIETY STORE,1739 Pennsylvania Ave,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.362057,-79.861015,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
349,USDA,PA.xlsx,NA,NA,Walgreens 9675,6201 Saltsburg Rd,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.48502,-79.817833,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
350,USDA,PA.xlsx,NA,NA,DOLLAR TREE 0228,1360 Park Manor Blvd,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.451958,-80.163704,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
351,USDA,PA.xlsx,NA,NA,Olympia Shop N Save,4313 Walnut St,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.321171,-79.836456,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
352,USDA,PA.xlsx,NA,NA,Aldi 56,2348 Ardmore Blvd,Pittsburgh,PA,15221,ALLEGHENY,NA,NA,NA,40.416534,-79.848167,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
353,USDA,PA.xlsx,NA,NA,Quick Stop,3349 Liberty Ave,Pittsburgh,PA,15201,ALLEGHENY,NA,NA,NA,40.461678,-79.966484,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
354,USDA,PA.xlsx,NA,NA,Trader Joe's 638,6343 Penn Ave,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.458904,-79.919426,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
355,USDA,PA.xlsx,NA,NA,Target 2201,4801 McKnight Rd Ste 3,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.528229,-80.007042,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
356,USDA,PA.xlsx,NA,NA,Gordon Food Service Store LLC,510 Clairton Blvd,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.333809,-79.946472,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
357,USDA,PA.xlsx,NA,NA,Gordon Food Service Store LLC,3620 William Penn Hwy,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.432182,-79.801254,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
358,USDA,PA.xlsx,NA,NA,RITE AID 3412,1800 Morningside Ave,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.486668,-79.926949,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
359,USDA,PA.xlsx,NA,NA,Wilkinsburg Save A Lot,725 Ross Ave,Wilkinsburg,PA,15221,ALLEGHENY,NA,NA,NA,40.442696,-79.88443,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
360,USDA,PA.xlsx,NA,NA,WALGREENS 09803,324 Hulton Rd,Oakmont,PA,15139,ALLEGHENY,NA,NA,NA,40.525734,-79.841568,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
361,USDA,PA.xlsx,NA,NA,South Park Sunoco,5660 Brownsville Rd,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.330959,-79.987129,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
362,USDA,PA.xlsx,NA,NA,Dollar General 10875,5032 William Penn Hwy,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.428741,-79.707176,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
363,USDA,PA.xlsx,NA,NA,North Versailles Save A Lot,355 Lincoln Hwy,N Versailles,PA,15137,ALLEGHENY,NA,NA,NA,40.381916,-79.818733,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
364,USDA,PA.xlsx,NA,NA,CoGo's 1808,1001 Brookline Blvd,Pittsburgh,PA,15226,ALLEGHENY,NA,NA,NA,40.392017,-80.01741,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
365,USDA,PA.xlsx,NA,NA,Sunoco - A Plus 7501 7501,30 Center St,East Pittsburgh,PA,15112,ALLEGHENY,NA,NA,NA,40.396324,-79.846573,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
366,USDA,PA.xlsx,NA,NA,Giant Eagle 5103,2611 Freeport Rd,Pittsburgh,PA,15238,ALLEGHENY,NA,NA,NA,40.537529,-79.836693,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
367,USDA,PA.xlsx,NA,NA,Rite Aid 4419,1529 Freeport Rd,Natrona Heights,PA,15065,ALLEGHENY,NA,NA,NA,40.62067,-79.729126,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
368,USDA,PA.xlsx,NA,NA,A & E Deli,105 Brownsville Rd,Pittsburgh,PA,15210,ALLEGHENY,NA,NA,NA,40.417347,-79.986526,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
369,USDA,PA.xlsx,NA,NA,Strip District Meats,2121 Penn Ave,Pittsburgh,PA,15222,ALLEGHENY,NA,NA,NA,40.452065,-79.98262,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
370,USDA,PA.xlsx,NA,NA,Ednas Market & Deli,529 Mount Pleasant Rd,Pittsburgh,PA,15214,ALLEGHENY,NA,NA,NA,40.47776,-80.000168,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
