id,name,type,address,street_one,street_two,city,state,zip_code,location_description,date_from,date_to,open_time1,close_time1,open_time2,close_time2,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,SNAP,WIC,FMNP,fresh_produce-healthy,MRFEI_score,latitude,longitude,open_to_spec_group,food_bucks
NA,Avalon Fuel,Convenience Store,901 Ohio River Blvd,NA,NA,NA,PA,15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.495759,-80.066508,NA,NA
NA,Ez Energy #303/7Eleven #36183H,Convenience Store,209 Ohio River Blvd,NA,NA,NA,PA,15143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.545418,-80.194152,NA,NA
NA,EZ Energy #311 / 7 Eleven #36191H,Convenience Store,8136 Ohio River Blvd,NA,NA,NA,PA,15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.510522,-80.094268,NA,NA
NA,Getgo #3646 / Crafton - Ingram,Convenience Store,280 Crafton Ingram Shopping circle,NA,NA,NA,PA,15205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.203322,-77.194525,NA,NA
NA,Mt NeBlvd Texaco,Convenience Store,1706 Mt Nebo Rd,NA,NA,NA,PA,15143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.553281,-80.109158,NA,NA
NA,Radokovic Marathon,Convenience Store,1826 Lincoln Highway,NA,NA,NA,PA,15137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.367923,-79.780429,NA,NA
NA,Sunoco #7544,Convenience Store,1201 Airport Blvdulevard,NA,NA,NA,PA,15231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.494177,-80.267208,NA,NA
NA,Sunoco A Plus Mini Market #8154,Convenience Store,5204 Interbo Ave,NA,NA,NA,PA,15207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.370214,-79.913195,NA,NA
NA,Plow & Hearth,Convenience Store,1710 Settlers Ridge Center Dr,NA,NA,NA,PA,15205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.440641,-80.149132,NA,NA
NA,S & R Market,Convenience Store,4915 2nd Ave,NA,NA,NA,PA,15207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.529076,-80.025577,NA,NA
NA,EZ Energy #307 / 7 Eleven #36187H,Convenience Store,4630 Wm Flynn Highway,NA,NA,NA,PA,15101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.590622,-79.948086,NA,NA
NA,Mega Deli,Convenience Store,995 Greensburg Pike,NA,NA,NA,PA,15112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.416874,-79.839453,NA,NA
NA,Sheetz #500,Convenience Store,1910 Mt Nebo Rd,NA,NA,NA,PA,15143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.552928,-80.115508,NA,NA
NA,7 Eleven #35968H,Convenience Store,525 Perry Highway,NA,NA,NA,PA,15229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.396638,-77.026583,NA,NA
NA,7 Eleven #36143A,Convenience Store,601 Penn Av,NA,NA,NA,PA,15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.442813,-80.001884,NA,NA
NA,A & E Deli Food Mart,Convenience Store,105 Brownsville Rd,NA,NA,NA,PA,15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.41739,-79.986525,NA,NA
NA,Al's Market,Convenience Store,24 Braddock Ave,NA,NA,NA,PA,15104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.407271,-79.875462,NA,NA
NA,Alstan Mini Mart,Convenience Store,2516 Monroeville Blvd,NA,NA,NA,PA,15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.426703,-79.788569,NA,NA
NA,American Joe's,Convenience Store,2105 Walnut St,NA,NA,NA,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.340154,-79.859937,NA,NA
NA,American Natural,Convenience Store,73 Carson St,NA,NA,NA,PA,15219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.430917,-80.001402,NA,NA
NA,Avalon Mart,Convenience Store,632 California Av,NA,NA,NA,PA,15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.501336,-80.067941,NA,NA
NA,AW Food Express / Sunoco,Convenience Store,1001 Pikettsburgh St,NA,NA,NA,PA,15024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.540809,-79.807543,NA,NA
NA,Bett's Market,Convenience Store,819 Brushton Ave,NA,NA,NA,PA,15208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.455264,-79.888216,NA,NA
NA,Cash & Carry,Convenience Store,1021 Perry Hwy,NA,NA,NA,PA,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.540405,-80.036133,NA,NA
NA,Cash & Carry Convenience Store,Convenience Store,7920 Saltsburg Rd,NA,NA,NA,PA,15239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.477508,-79.75943,NA,NA
NA,Clairton Mini Mart,Convenience Store,672 Miller Av,NA,NA,NA,PA,15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.290634,-79.883992,NA,NA
NA,Clairton Mini-Mart,Convenience Store,540 St Clair Ave,NA,NA,NA,PA,15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.293214,-79.88689,NA,NA
NA,Co Go's #1780,Convenience Store,3402 Main St,NA,NA,NA,PA,15120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.386385,-79.902763,NA,NA
NA,Co Go's #346,Convenience Store,3439 West Run Rd,NA,NA,NA,PA,15120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.38845,-79.90976,NA,NA
NA,Co Go's #805,Convenience Store,4071 Beechwood Blvd,NA,NA,NA,PA,15217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.427102,-79.938593,NA,NA
NA,Co Go's #820,Convenience Store,2880 Brownsville Rd Ext,NA,NA,NA,PA,15129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.279791,-80.001782,NA,NA
NA,CR Petroleum,Convenience Store,101 Mile Lock La,NA,NA,NA,PA,15014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.15441,-2.172958,NA,NA
NA,De Carlo Fruit Market,Convenience Store,560 Mckeesport Rd,NA,NA,NA,PA,15037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.276563,-79.878044,NA,NA
NA,Edgewood Avenue Express,Convenience Store,253 Edgewood Ave,NA,NA,NA,PA,15218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.430663,-79.884352,NA,NA
NA,Edna's Market & Deli @ Northview Heights,Convenience Store,529 Mt Pleasant Rd,NA,NA,NA,PA,15214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.478135,-80.000449,NA,NA
NA,Everest Food,Convenience Store,308 Curry Hollow Rd,NA,NA,NA,PA,15236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.336174,-79.972625,NA,NA
NA,Express Mini Mart,Convenience Store,3518 Brownsville Rd,NA,NA,NA,PA,15227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.374467,-79.975539,NA,NA
NA,Fa's Market,Convenience Store,623 Jones Ave,NA,NA,NA,PA,15104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.404138,-79.861887,NA,NA
NA,Fuel On # 25,Convenience Store,5724 Ellsworth Av,NA,NA,NA,PA,15232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.455308,-79.931608,NA,NA
NA,Fueland,Convenience Store,921 Brodhead Rd,NA,NA,NA,PA,15108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.518217,-80.222543,NA,NA
NA,Fueland #220,Convenience Store,710 Brown Av,NA,NA,NA,PA,15145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.427276,-79.836019,NA,NA
NA,GetGo #3108,Convenience Store,10525 Frankstown Rd,NA,NA,NA,PA,15235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.457119,-79.877698,NA,NA
NA,GetGo #3109,Convenience Store,436 Lincoln Hwy East,NA,NA,NA,PA,15035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.380961,-79.8115,NA,NA
NA,Glassmere Food Mart #252,Convenience Store,3001 Freeport Rd,NA,NA,NA,PA,15144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.595044,-79.76881,NA,NA
NA,Homestead Food Mart,Convenience Store,238 8th Av,NA,NA,NA,PA,15120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.407623,-79.909613,NA,NA
NA,Honey Bear / Spee-D Mart,Convenience Store,209 3rd Street,NA,NA,NA,PA,15034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.349519,-79.891481,NA,NA
NA,International Food Emporium,Convenience Store,4110 Saw Mill Run Blvd,NA,NA,NA,PA,15227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.367213,-79.984027,NA,NA
NA,Janoski's Farm Market,Convenience Store,1714 U.S. Route 30,NA,NA,NA,PA,15026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.559221,-80.437686,NA,NA
NA,Jeets Sunoco,Convenience Store,5457 Perry Hwy,NA,NA,NA,PA,15229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.513271,-80.030768,NA,NA
NA,Jimit Sunoco,Convenience Store,2904 5th Ave,NA,NA,NA,PA,15131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.358373,-79.831701,NA,NA
NA,Jodha Exxon,Convenience Store,2200 Babcock Blvd,NA,NA,NA,PA,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.510927,-79.993984,NA,NA
NA,Kolos International Food,Convenience Store,114 East St / Mall Plaza,NA,NA,NA,PA,15106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.406902,-80.087614,NA,NA
NA,Kwik E Mart,Convenience Store,212 10th St,NA,NA,NA,PA,15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.444199,-79.995537,NA,NA
NA,Large Sunoco,Convenience Store,1344 Clairton Blvd,NA,NA,NA,PA,15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.307385,-79.935894,NA,NA
NA,Marathon McKeesport,Convenience Store,710 5th Av,NA,NA,NA,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.351443,-79.857948,NA,NA
NA,Maruti Convience,Convenience Store,1100 Fawcett Av,NA,NA,NA,PA,15131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.35267,-79.825732,NA,NA
NA,Mary's & Rick's,Convenience Store,200 3rd St,NA,NA,NA,PA,15106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.403354,-80.089813,NA,NA
NA,Murray's Exxon,Convenience Store,1100 Penn Ave,NA,NA,NA,PA,15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.44133,-79.877715,NA,NA
NA,NeighBlvdrhood Dollar,Convenience Store,336 5th Av,NA,NA,NA,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.351125,-79.863412,NA,NA
NA,New Eagle Mart,Convenience Store,300 6th Av,NA,NA,NA,PA,15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.441932,-80.001828,NA,NA
NA,Noble Mart,Convenience Store,2100 Noble St,NA,NA,NA,PA,15218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.420651,-79.885465,NA,NA
NA,Oak Hill Market,Convenience Store,504 Oak Highwayll Dr,NA,NA,NA,PA,15219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.44356,-79.969922,NA,NA
NA,One Stop Mini Mart,Convenience Store,2333 Beechwood Blvd,NA,NA,NA,PA,15217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.432851,-79.914965,NA,NA
NA,Phil's Citgo,Convenience Store,5340 Perry Hwy,NA,NA,NA,PA,15229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.509195,-80.029331,NA,NA
NA,Pitt Stop Express,Convenience Store,1980 Painters Run Rd,NA,NA,NA,PA,15241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.363956,-80.086425,NA,NA
NA,Pittsburgh Asian Market / Ou's International Co,Convenience Store,707 Penn Ave,NA,NA,NA,PA,15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.443558,-79.884328,NA,NA
NA,Quicky Mart,Convenience Store,668 WasHighwayngton Rd,NA,NA,NA,PA,15228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.380538,-80.04456,NA,NA
NA,RN Market,Convenience Store,256 S Highwayghland,NA,NA,NA,PA,15206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.457254,-79.925206,NA,NA
NA,Rte #286 Exxon,Convenience Store,2405 Golden Mile Highway,NA,NA,NA,PA,15239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.471469,-79.986604,NA,NA
NA,Safi Market,Convenience Store,1518 Mifflin St,NA,NA,NA,PA,15120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.403187,-79.90342,NA,NA
NA,SAI Sunoco,Convenience Store,3039 Freeport Rd,NA,NA,NA,PA,15065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.642437,-79.710438,NA,NA
NA,Sam Blvdk Korean Grocery,Convenience Store,1737 Penn Av,NA,NA,NA,PA,15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.450358,-79.985099,NA,NA
NA,Sheetz #582,Convenience Store,4723 Wm Penn Highway,NA,NA,NA,PA,15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.434846,-79.73331,NA,NA
NA,Shell North Versailles,Convenience Store,505 Lincoln Highway,NA,NA,NA,PA,15137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.450809,-80.199382,NA,NA
NA,Sheraden Mini Mart,Convenience Store,649 HighwayllsBlvdro St,NA,NA,NA,PA,15204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.431433,-79.861903,NA,NA
NA,Shop N Go,Convenience Store,2226 Route 837,NA,NA,NA,PA,15088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.428336,-79.973438,NA,NA
NA,Speedway #2917,Convenience Store,4363 Broadway Blvd,NA,NA,NA,PA,15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.397285,-79.768965,NA,NA
NA,Stop n Shop,Convenience Store,1043 Hamil Rd,NA,NA,NA,PA,15147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.502514,-79.810806,NA,NA
NA,Sunoco,Convenience Store,600 Lysle Blvd,NA,NA,NA,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.351981,-79.859689,NA,NA
NA,Sunoco #7139,Convenience Store,1020 Mt Royal Blvd,NA,NA,NA,PA,15223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.516752,-79.959009,NA,NA
NA,Sunoco #7362,Convenience Store,19090 Perry Hwy,NA,NA,NA,PA,16046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.674019,-80.098542,NA,NA
NA,Sunoco #7430,Convenience Store,113 Noble Ave,NA,NA,NA,PA,15205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.434829,-80.06553,NA,NA
NA,Sunoco A Plus Mini Market,Convenience Store,123 N Negley Ave,NA,NA,NA,PA,15206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.464292,-79.930226,NA,NA
NA,Sushi with Gusto,Convenience Store,1551 WasHighwayngton Rd,NA,NA,NA,PA,15228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.355489,-80.050351,NA,NA
NA,Sweet Peas Convenience Store,Convenience Store,3937 Library Rd,NA,NA,NA,PA,15234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.363119,-80.027195,NA,NA
NA,T-Blvdnes BP #02706,Convenience Store,787 Wexford Bayne Rd,NA,NA,NA,PA,15090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.616571,-80.091309999999993,NA,NA
NA,The Hot Spot,Convenience Store,601 Monongahela Av,NA,NA,NA,PA,15045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.325977,-79.892457,NA,NA
NA,Uni-Mart,Convenience Store,3400 Versailles Av,NA,NA,NA,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.344889,-79.837515,NA,NA
NA,Uni-Mart #4682,Convenience Store,551 State St,NA,NA,NA,PA,15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.292972,-79.874705,NA,NA
NA,Uni-Mart #94608,Convenience Store,1181 Romine Ave,NA,NA,NA,PA,15133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.342269,-79.871278,NA,NA
NA,Victoria's Dairy,Convenience Store,1716 Lowrie St,NA,NA,NA,PA,15212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.464324,-79.982206,NA,NA
NA,Z Corner Store,Convenience Store,520 Pikettsburgh Mills Circle,NA,NA,NA,PA,15084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.571307,-79.799218,NA,NA
NA,7 Eleven #36139A,Convenience Store,285 Mt Lebanon Blvd,NA,NA,NA,PA,15234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.368776,-80.037105,NA,NA
NA,7 Eleven #36154H,Convenience Store,1101 Brookline Blvd,NA,NA,NA,PA,15226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.39224,-80.015038,NA,NA
NA,7 Eleven #36155,Convenience Store,818 Duquesne Blvd,NA,NA,NA,PA,15110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.38276,-79.856971,NA,NA
NA,B & Z Deli,Convenience Store,3392 Saxonburg Blvd,NA,NA,NA,PA,15116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.548903,-79.913913,NA,NA
NA,CVS / Pharmacy #258,Convenience Store,5703 Steubenville Pike,NA,NA,NA,PA,15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.451423,-80.134188,NA,NA
NA,EZ Energy #306 / 7 Eleven #36186H,Convenience Store,3915 Wm Flynn Highway,NA,NA,NA,PA,15101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.559163,-79.959751,NA,NA
NA,EZ Energy #312 / 7 Eleven Store #36192H,Convenience Store,650 Clairton Blvd,NA,NA,NA,PA,15236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.328839,-79.945503,NA,NA
NA,Family Dollar #4675,Convenience Store,27 Duquesne Blvd,NA,NA,NA,PA,15110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.374361,-79.846658,NA,NA
NA,Fast Grab & Go,Convenience Store,7261 Steubenville Pike,NA,NA,NA,PA,15071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.442577,-80.186135,NA,NA
NA,Getgo #3280,Convenience Store,1700 Wm Flynn Highway,NA,NA,NA,PA,15116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.538256,-79.961617,NA,NA
NA,Oakdale Mini Mart,Convenience Store,7520 Steubenville Pike,NA,NA,NA,PA,15071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.442116,-80.201258,NA,NA
NA,Save N Go,Convenience Store,5610 William Flynn Highway,NA,NA,NA,PA,15044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.63553,-79.939082,NA,NA
NA,Sheetz #123,Convenience Store,5300 Wm Flynn Highway,NA,NA,NA,PA,15044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.614349,-79.946668,NA,NA
NA,Speedway #2903,Convenience Store,4311 Steubenville Pike,NA,NA,NA,PA,15205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.43959,-80.093571,NA,NA
NA,TJ's Deli Mart #2,Convenience Store,5942 Steubenville Pike,NA,NA,NA,PA,15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.448456,-80.142616,NA,NA
NA,Tonidale Marathon,Convenience Store,7021 Steubenville Pike,NA,NA,NA,PA,15071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.443867,-80.174208,NA,NA
NA,Uni-Mart,Convenience Store,1300 Coraopolis Hights Rd,NA,NA,NA,PA,15108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.501443,-80.175698,NA,NA
NA,EZ Energy #357 / 7 Eleven #36201H,Convenience Store,10594 Perry Highway,NA,NA,NA,PA,15090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.612704,-80.054105,NA,NA
NA,$1 & Up,Convenience Store,744 Brookline Blvd,NA,NA,NA,PA,15226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.39374,-80.020522,NA,NA
NA,1 Stop Amish Deli & Gifts,Convenience Store,1906 Lincoln Hwy,NA,NA,NA,PA,15137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.367305,-79.779211,NA,NA
NA,3 D's Tobacco,Convenience Store,3604 5th Ave,NA,NA,NA,PA,15213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.441242,-79.958758,NA,NA
NA,5 GB's Fresh Foods,Convenience Store,1100 Chartiers Av,NA,NA,NA,PA,15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.465482,-80.068211,NA,NA
