id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GMIL2478-3,food bank site,Military Share - Connellsville,701 Petersburg Road,Connellsville,PA,15425,Fayette,,,,40.0210702,-79.5654009,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GMIL2478-1,food bank site,Military Share - Crane Armory,826 Crane Avenue,Pittsburgh,PA,15216,Allegheny,,,,40.4185276,-80.0276064,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GMIL2478-2,food bank site,Military Share - Johnstown Armory,565 Walters Avenue,Johnstown,PA,15904,Cambria,,,,40.304507,-78.8686894,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GMIL2478-4,food bank site,Military Share - New Castle,708 W. Washington Street,New Castle,PA,16101,Lawrence,,,,40.9999754,-80.3584699,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMIL2367-1,food bank site,Miller Avenue Apartments,16 Miller Ave.,Duquesne,PA,15110,Allegheny,,,,40.3834574,-79.8601769,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMON2519-1,food bank site,Montour Classroom Cupboard,"Montour High School, 223 Clever Road",McKees Rocks,PA,15136,Allegheny,,,,40.4674907,-80.1190013,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMON1225-1,food bank site,Monumental Baptist Church Mission Ministries,2228 Wylie Avenue,Pittsburgh,PA,15219,Allegheny,,,,40.4462355,-79.9756307,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTP1163-2,food bank site,Moorhead Towers,375 N. Craig Street,Pittsburgh,PA,15213,Allegheny,,,,40.4537441,-79.9538268,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMOR1226-1,food bank site,Morningside COGIC,5173 Dearborn Street,Pittsburgh,PA,15224,Allegheny,,,,40.4659072,-79.9398918,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMOR1567-1,food bank site,Morningstar Baptist Church,307 Shaw Street,Clairton,PA,15025,Allegheny,,,,40.2964411,-79.8808047,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMOR2273-1,food bank site,Morse Gardens,2416 Sarah St.,Pittsburgh,PA,15203,Allegheny,,,,40.4268878,-79.9709387,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMTA1046-1,food bank site,"Mt. Ararat Community Activity Center, Inc.",271 Paulson Avenue,Pittsburgh,PA,15206,Allegheny,,,,40.4623879,-79.9141269,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMTC1095-1,food bank site,Mt. Carmel Baptist Church,2000 Brighton Road,Pittsburgh,PA,15212,Allegheny,,,,40.4613962,-80.0187179,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMTW1351-1,food bank site,Mt. Washington Children's Center,200 Southern Avenue,Pittsburgh,PA,15211,Allegheny,,,,40.4242808,-80.0108789,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMUR2270-1,food bank site,Murray Towers,2825 Murray Ave.,Pittsburgh,PA,15217,Allegheny,,,,40.4276268,-79.925726,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNEG2403-1,food bank site,Negley Commons,430 N. Negley Ave.,Pittsburgh,PA,15206,Allegheny,,,,40.4672258,-79.9279767,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNET1066-1,food bank site,Network Of Hope Food Pantry,2326 Duncan Avenue,Allison Park,PA,15101,Allegheny,,,,40.5654008,-79.9756582,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNET1066-4,food bank site,Network of Hope Men's Shelter,3035 Perrysville Avenue,Pittsburgh,PA,15214,Allegheny,,,,40.4770016,-80.0128853,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNET1066-3,food bank site,Network of Hope Women's Shelter,3035 Perrysville Avenue,Pittsburgh,PA,15214,Allegheny,,,,40.4770016,-80.0128853,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNEW2538-1,food bank site,New Beaver Food Pantry,898 Wampum New Galilee Rd.,New Galilee,PA,16141,Lawrence,,,,40.873804,-80.3649779,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNEW2092-1,food bank site,New Bedford Presbyterian Church,151 Woodland Drive,Pulalski,PA,16143,Lawrence,,,,41.0953181,-80.4906111,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNEW2285-1,food bank site,New Beginnings Free Methodist,416 Center Avenue,Butler,PA,16001,Butler,,,,40.8543585,-79.887834,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNEW1355-1,food bank site,New Horizons,616 Lincoln Avenue,Bellevue,PA,15202,Allegheny,,,,40.4975344,-80.0586395,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNEW2075-3,food bank site,New Life Bread Basket Backpack,805 E. Washington Street,New Castle,PA,16101,Lawrence,,,,40.9938382,-80.3333653,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNEW2075-1,food bank site,New Life Bread Basket Food Pantry,805 East Washington Street,New Castle,PA,16101,Lawrence,,,,40.9938382,-80.3333653,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNEW1228-1,food bank site,New Life Fellowship International,912 Lorenz Avenue,Pittsburgh,PA,15220,Allegheny,,,,40.4430549,-80.0423616,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNEW1097-1,food bank site,New Light Baptist Church,3803 Frazier Street,Pittsburgh,PA,15213,Allegheny,,,,40.4286839,-79.952388,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNEW2268-1,food bank site,New Pennley Place,5653 Broad St.,Pittsburgh,PA,15206,Allegheny,,,,40.4647729,-79.9288433,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOB2501-1,food bank site,Noble Towers,2440 Baldwick Road,Pittsburgh,PA,15205,Allegheny,,,,40.4273583,-80.0599617,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR2539-1,food bank site,North Beaver Food Pantry,861 Mt. Jackson Rd.,New Castle,PA,16102,Lawrence,,,,40.9578449,-80.4223018,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR2495-1,food bank site,North Boros/Sewickley Area Meals on Wheels,28 Pittsburgh St.,Emsworth,PA,15202-1730,Allegheny,,,,40.5117924,-80.0900659,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR1145-1,food bank site,North Hills Community Outreach Loaves & Fishes,1975 Ferguson Road,Allison Park,PA,15101,Allegheny,,,,40.5637574,-79.989011,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR1145-4,food bank site,North Hills Community Outreach Millvale Food Cupboard,416 Lincoln Avenue,Millvale,PA,15209,Allegheny,,,,40.4809878,-79.972697,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR1145-2,food bank site,North Hills Community Outreach North Borough,"100 S. Jackson Avenue, AGH Suburban Campus, 2 South",Bellevue,PA,15202,Allegheny,,,,40.4949196,-80.0605424,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR1145-5,food bank site,North Hills Community Outreach North Borough- Senior Boxes,1975 Ferguson Road,Allison Park,PA,15101,Allegheny,,,,40.5637574,-79.989011,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR1011-1,food bank site,North Hills Food Pantry,845 Perry Highway,West View,PA,15229,Allegheny,,,,40.5309486,-80.0366398,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR2532-1,food bank site,North Side Christian Health Center ,816 Middle Street,Pittsburgh ,PA,15212,Allegheny,,,,40.4551883,-79.9993854,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR1229-1,food bank site,North Way Christian Community,12121 Perry Highway,Wexford,PA,15090,Allegheny,,,,40.6337034,-80.0623982,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR2485-1,food bank site,Northside Coalition For Fair Housing,1821 Brighton Rd,Pittsburgh,PA,15212,Allegheny,,,,40.4601032,-80.0181873,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNSI2311-1,food bank site,Northside Coalition Senior Housing,1500 Brighton Place,Pittsburgh,PA,15212,Allegheny,,,,40.4565399,-80.016281,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR1012-1,food bank site,Northside Common Ministries,1601 Brighton Road,Pittsburgh,PA,15212,Allegheny,,,,40.4580706,-80.0163311,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR1012-2,food bank site,Northside Common Ministries - Pleasant Valley Shelter,1601 Brighton Road,Pittsburgh,PA,15212,Allegheny,,,,40.4580706,-80.0163311,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR1189-1,food bank site,Northview Heights Family Support Center,101 Hazlett Street,Pittsburgh,PA,15214,Allegheny,,,,40.478065,-80.002488,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR2243-1,food bank site,Northview Heights High Rise,"533 Mt. Pleasant Rd., Apt 702",Pittsburgh,PA,15214,Allegheny,,,,40.4777482,-79.9997688,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,POAK2507-1,food bank site,Oak Hill Apts,480 Oak Hill Drive,Pittsburgh,PA,15213,Allegheny,,,,40.4427575,-79.9697218,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,POAK2148-1,food bank site,Oakland Planning & Development,286 Semple St.,Pittsburgh,PA,15213,Allegheny,,,,40.4388346,-79.9573867,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,POLI1154-1,food bank site,Olivet Presbyterian Church,726 Fourth Street,West Elizabeth,PA,15088,Allegheny,,,,40.2721774,-79.8966902,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PORM2307-1,food bank site,Ormsby Manor,113 Ormsby Ave.,Pittsburgh,PA,15210,Allegheny,,,,40.4123578,-79.9868475,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,POUR1230-1,food bank site,Our Lady of Grace,310 Kane Boulevard,Pittsburgh,PA,15243,Allegheny,,,,40.373264,-80.0852017,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,POUR1032-1,food bank site,Our Lady of the Angels,"319 45th Street, St. Mary Lyceum",Pittsburgh,PA,15201,Allegheny,,,,40.4699254,-79.9556191,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPAB2278-1,food bank site,PA Bidwell,1014 Sheffield St. Apt.514,Pittsburgh,PA,15233,Allegheny,,,,40.4541447,-80.0205193,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPAR2526-1,food bank site,Parkledge Arms,1600 Rosedale Ave,North Versailles,PA,15137,Allegheny,,,,40.3857127,-79.8175015,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPAR2543-1,food bank site,Parkside Manor,1306 Brookline Blvd.,Pittsburgh,PA,15209,Allegheny,,,,40.3920108,-80.0100414,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPEN2179-1,food bank site,Penn Arbors,10918 Frankstown Road,Pittsburgh,PA,15235,Allegheny,,,,40.4640016,-79.8378589,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPEN1049-1,food bank site,Penn Hills Service Association,2519 Universal Road,Penn Hills,PA,15235,Allegheny,,,,40.4710166,-79.7889961,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCAM2516-1,food bank site,Penn State Greater Allegheny,4000 University Drive,McKeesport,PA,15132,Allegheny,,,,40.3448411,-79.8274638,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPEN2324-1,food bank site,Penn-Shaw Estates,101 Shaw Ave.,Turtle Creek,PA,15145,Allegheny,,,,40.4057259,-79.8299692,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPEN2136-1,food bank site,Pentecostal Temple Development Corporation,6300 East Liberty Blvd.,Pittsburgh,PA,15206,Allegheny,,,,40.4628792,-79.9176086,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPEO2076-1,food bank site,People In Need,2703 W. State Street,New Castle,PA,16101,Lawrence,,,,41.013754,-80.4002653,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPEO2076-3,food bank site,People in Need - Fresh Market,2703 W. State Street,New Castle,PA,16101,Lawrence,,,,41.013754,-80.4002653,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPER2486-1,food bank site,Perry High School,3875 Perrysville Avenue,Pittsburgh,PA,15214,Allegheny,,,,40.488746,-80.019851,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPER2396-1,food bank site,Perrysville Plaza,2403 Perrysville Ave.,Pittsburgh,PA,15214,Allegheny,,,,40.4678334,-80.0102872,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPER2245-1,food bank site,Perrytown Place ,101 Highland Pines Drive,Pittsburgh,PA,15237,Allegheny,,,,40.5490859,-80.0381996,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPET1610-1,food bank site,Petra International Ministries Food Pantry,235 Eastgate Drive,Pittsburgh,PA,15235,Allegheny,,,,40.4596377,-79.8700109,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPET1610-2,food bank site,Petra International Ministries Fresh Market,235 Eastgate Road,Pittsburgh,PA,15235,Allegheny,,,,40.4596377,-79.8700109,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPET2108-1,food bank site,Petroleum Valley Food Cupboard,120 Chestnut Street,Petrolia,PA,16050,Butler,,,,41.0150652,-79.7441572,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT1050-1,food bank site,Pitcairn Food Pantry,428 Highland Avenue,Pitcairn,PA,15140,Allegheny,,,,40.4044944,-79.7763899,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2458-1,food bank site,Pitt Pantry - Campus Cupboard,4001 Fifth Avenue,Pittsburgh,PA,15213,Allegheny,,,,40.4437425,-79.9568225,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2160-2,food bank site,Pittsburgh Community Services Food Pantry,249 N. Craig St.,Pittsburgh,PA,15213,Allegheny,,,,40.4512729,-79.9519272,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2160-3,food bank site,Pittsburgh Community Services Oak Hill,"480 Oak Hill Dr, Wadsworth Hall",Pittsburgh,PA,15213,Allegheny,,,,40.4427575,-79.9697218,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2464-5,food bank site,Pittsburgh Dream Center - Christy Park,1436 29th Street,McKeesport,PA,15132,Allegheny,,,,40.3336148,-79.8439974,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2464-8,food bank site,Pittsburgh Dream Center - Clairton Pop Up,"551 Ravensburg Boulevard, Clairton Municipal Building",Clairton,PA,15025,Allegheny,,,,40.2962166,-79.8946834,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2464-4,food bank site,Pittsburgh Dream Center - Grandview,1615 Grandview Avenue,McKeesport,PA,15132,Allegheny,,,,40.3418106,-79.8363977,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2464-7,food bank site,Pittsburgh Dream Center - Morningstar,307 Shaw Avenue,Clairton,PA,15025,Allegheny,,,,40.2964411,-79.8808047,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2464-6,food bank site,Pittsburgh Dream Center - Versailles,1510 Versailles Avenue,McKeesport,PA,15132,Allegheny,,,,40.3464315,-79.8553334,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2464-3,food bank site,Pittsburgh Dream Center Backpack Program,1432 Lincoln Way #203,White Oak,PA,15131,Allegheny,,,,40.3495335,-79.8192934,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2464-1,food bank site,Pittsburgh Dream Center Mobile Food Pantry,1432 Lincoln Way #203,White Oak,PA,15131,Allegheny,,,,40.3495335,-79.8192934,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2058-1,food bank site,Pittsburgh Habitat for Humanity,"6435 Frankstown Road, Suite 100",Pittsburgh,PA,15206,Allegheny,,,,40.4614167,-79.9152903,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWES2515-1,food bank site,Pittsburgh Westwood K-5,508 Shadyhill Road,Pittsburgh,PA,15205,Allegheny,,,,40.43196,-80.0510595,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPLU2503-1,food bank site,Plum Creek Acres,501 Center New Texas Road,Pittsburgh,PA,15239,Allegheny,,,,40.4888864,-79.7521751,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPLU1099-1,food bank site,Plum Food Pantry,81 Sandune Drive,Plum,PA,15239,Allegheny,,,,40.4638826,-79.7037399,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPLU2271-1,food bank site,Plum Senior Center,499 Center- New Texas Rd.,Pittsburgh,PA,15239,Allegheny,,,,40.4884261,-79.7530178,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPOR2377-1,food bank site,Port Vue Apartments,"1810 Myer Ave., Management Office",Portvue,PA,15133,Allegheny,,,,40.3334564,-79.8661085,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPOW1364-1,food bank site,POWER,7445 Church Street,Swissvale,PA,15218,Allegheny,,,,40.4227229,-79.8888886,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPRE1584-1,food bank site,Pressley Street Hi-Rise,"601 Pressley Street, Apt 1001",Pittsburgh,PA,15212,Allegheny,,,,40.4517709,-79.9984872,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPRI1100-1,food bank site,Prince of Peace Parish,81 S. 13th Street,Pittsburgh,PA,15203,Allegheny,,,,40.4280993,-79.9851673,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2172-1,food bank site,Produce to People - Aliquippa,"744 Griffith St, Church in the Round",Aliquippa,PA,15001,Beaver,,,,40.621628,-80.259609,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2149-8,food bank site,Produce to People - Allegheny Valley ,"1526 Union Ave., Our Lady of the Most Blessed Sacrament",Natrona Heights,PA,15065,Allegheny,,,,40.6204606,-79.727264,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2172-2,food bank site,Produce to People - Beaver Falls ,"1601 8th Ave., Beaver Falls Middle School",Beaver Falls,PA,15010,Beaver,,,,40.7574472,-80.3211174,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2149-1,food bank site,Produce to People - Braddock ,"845 Talbot Avenue, Braddock VFD Social Hall",Braddock,PA,15104,Allegheny,,,,40.3996647,-79.8659111,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
